"Status","Name","Duration in ms","Description"
"passed","unknown.Verify_BrokerTraderDefaultsToTradeTraderSetting_True_TradeGen_MatchAppend","15047",""
"passed","unknown.UpdateTrader_AllOrNothingFalse_ValidInvalid","70",""
"passed","unknown.Verify_Cancel","2344",""
"passed","unknown.VerifySc1Trade_FixIntegration","421832",""
"passed","unknown.RebillF5TradeWithSetting_AdjustHoldingOnOpeningTransaction","41076",""
"passed","unknown.WhenGettingTradesAllTradesAreReturned","5749",""
"passed","unknown.WhenNotifying_AmountIsCorrect","1239",""
"passed","unknown.ValidateSubscriptionForBlotterSymbolsUsingRealtimeAdapter","34",""
"passed","unknown.WhenParentOrderEditSwapWithAllocationSchemeNotDefinedExpectsComplianceViolationResponse","4010",""
"passed","unknown.UpdateBroker_AllOrNothingTrue_ValidInvalidShortName","44",""
"passed","unknown.Test_InsertSingleExecution_WhenOrderisIncorrect","10938",""
"passed","unknown.CreateTrade_TradeFinalize_Error_SingleTrade_IsAllOrNothing_False_TState_InRequest","2013",""
"passed","unknown.GetSecGroups","118",""
"passed","unknown.WhenGettingFullViewDataLight","550",""
"passed","unknown.Verify_ManagerMatchingWithNewPartyIdStyle","3033",""
"passed","unknown.GetSecTypeUnderlyingTest","106",""
"passed","unknown.WhenCheckingCompliance_APITradeEntry_SaveTradeWorklow_ViolationsReported","94",""
"passed","unknown.WhenInvokingFilterLogic_UnsupportedFIXTransType_FilterResultUnknown","3",""
"passed","unknown.CheckCashEffectsInAnalytics","27247",""
"passed","unknown.TestGetAllocationTargetLot_ShortTrade_PercentTo_P5Value_ForSODShares_WithExistingTrades_ValidateResponse","5410",""
"passed","unknown.WhenCreatingTradesTradesAreReturned","137",""
"passed","unknown.SFTPPUT_OnlyPutMostRecentFile","18985",""
"passed","unknown.Verify_ExecBrok_PartyID_Rows_with_Leading_or_Trailing_spaces_in_Con_Mode","14141",""
"passed","unknown.RightClickBringToGroupRow","675",""
"passed","unknown.SFTPGET_IgnoreLastModTime","11478",""
"passed","unknown.UpdateManager_AllOrNothingFalse_ValidData","50",""
"passed","unknown.PrinicpalBrokerCommissionTest","5348",""
"passed","unknown.WhenNotifying_ClearingIntentionNotSet_ClearingIntetionIsZero","1036",""
"passed","unknown.ValidateTradePublish_DeleteTSateTrade","32090",""
"passed","unknown.GetCustodianList","13",""
"passed","unknown.WhenUpdatingInvestmentDecisionMakers","27",""
"passed","unknown.CreateMStateTradeWithIDMFieldsTestWithGUID","2944",""
"passed","unknown.WhenFinalizingTrade_WithCommissionBrokerOverride_CalculationCorrect","18769",""
"passed","unknown.CreatetradewithOrderSideasSell","3016",""
"passed","unknown.WhenNotifying_CurrencyIsCorrect","1037",""
"passed","unknown.Verify_NewF2Trade_FixIntegration","3147",""
"passed","unknown.WhenRunningAnIndexShockOnEquityS1ExposureIsCorrectInAnalytics","2",""
"passed","unknown.WhenInsertOrUpdate_PreMA_InsertMstateTradesAsTstate","249",""
"passed","unknown.DeleteTrader_AllOrNothingFalse_ValidData","49",""
"passed","unknown.ArchiveRolloverTStateTrades","17943",""
"passed","unknown.RebillF5TradeWithSetting_DiscardTargetAllocation","13344",""
"passed","unknown.ClearSelectedFromGrid","8736",""
"passed","unknown.TestTradeRule_ManualHammer_OneFullyFilledTrade_OnePartiallyFilledTrade","5496",""
"passed","unknown.WhenNotifyingMRS_FilteringOnTraderFirm_ChangingTraderWritesNewFilterLogMessage","61222",""
"passed","unknown.WhenSecurityPassesDefaultFilterAndSuccessOnPrimaryMatch","6027",""
"passed","unknown.SFTPUT_PutFirstNewFile","5517",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_SingleTrade_IsAllOrNothing_False_TState_InRequest","2289",""
"passed","unknown.TestGetAllocationTargetLotForSellTrade_WithValidRequest_ReturnSuccessResponse","18",""
"passed","unknown.TradeMerge_BatchSelect_MMT_Trades_SingleNonElectronicBroker","5559",""
"passed","unknown.Test_FinalizedBuyTrade_SellToFullyLiquidate_RollbackAndDeleteBuy_MoveSellToStaging_PositionCheckFails","36122",""
"passed","unknown.GetTradeUserDefinedFields_ByCheckingParticularUser_ReturnsCorrectList","13",""
"passed","unknown.CreatetradewithExchangeEIDOSEXC","3010",""
"passed","unknown.TradeImporter_SendToTrading_ClosingTransaction_InsertMStateAsTstate","541",""
"passed","unknown.FTPPUT_BadUsername","1846",""
"passed","unknown.EzeIntradayXML_CheckForFeeAndCommInCancel","22913",""
"passed","unknown.WhenConnectWithServerByHeartBeat","1065",""
"passed","unknown.ChangeManager_Targeted_Trade_ProcessUserOverridingComplianceAction","5303",""
"passed","unknown.TradeMerge_CollapseBlotter_MMT_Trades_MultipleElectronicBrokers","7809",""
"passed","unknown.TestGetAllocationTargetLotForBuyTrade_WithRoundTo1_MinAmount1","27",""
"passed","unknown.LoadAllPositionsInAnalyticsGrid","11871",""
"passed","unknown.Verify_MDO_Append_AR","138253",""
"passed","unknown.TestTradeRule_AutoFinalize_PartiallyFinalized","20234",""
"passed","unknown.RetrieveBroker_IsAllTrue","56",""
"passed","unknown.CreatetradewithOrderSideasShort","3019",""
"passed","unknown.EzeXmlTransformDetail_WithMMDDYYHHNNSSFilename","829",""
"passed","unknown.Verify_TradeGen_ACK","19185",""
"passed","unknown.GetTradeUdfValueByTradeId_ByCheckingParticularTradeID_ReturnsNameNumberOfRecords","29",""
"passed","unknown.WhenSendingTradesForTradeForNeed_ManualColumnEditsFlowThrough_SendTradesCorrectly","1380",""
"passed","unknown.ProcessResidual_ClosingTradeWithSingleBroker_ResidualTradeIsCreated","31057",""
"passed","unknown.Verify_BrokerTraderDefaultsToTradeTraderSetting_True_TradeGen_HardMatchRollUp","15087",""
"passed","unknown.WhenInvokingFilterLogic_EditOfAnUnreportedFill_FilterResultPassed","18",""
"passed","unknown.EzeIntradayXML_NewIntradayFileWhenLotLevelCCsTrue","33928",""
"passed","unknown.Test_TradeCancel_WithNullTradeID","1047",""
"passed","unknown.UpdateManager_AllOrNothingTrue_ValidData","50",""
"passed","unknown.EzeIntradayXML_CheckForLastLiquidityWhenTCPriceIsInluded","16946",""
"passed","unknown.InsertTradeIgnoreTriggers_TestForDestDataOrderSide","76",""
"passed","unknown.DeleteCustodian_IsAllorNothingTrue_Failure","53",""
"failed","unknown.EzeIntradayXML_CompareDelphiDotNetXML_TradeWithTwoAllocationsTwoBrokers_IDay","24917",""
"passed","unknown.CreateCountry_AllOrNothingTrue_ValidInvalid","21",""
"passed","unknown.BuildSymbolsUsingSymbolSourceLogicForMultipleSymbolsTest","222",""
"passed","unknown.VerifyOptionTypeForSecurity","281",""
"passed","unknown.BringToGroupRowCustomEditColumnProRata","631",""
"passed","unknown.WhenGettingPortfoliosForPortfolioGroup","24",""
"passed","unknown.AmountIncrease_AveragePriceDecrease","8643",""
"passed","unknown.CreatePortfolio_AllOrNothingFalse_ValidData","46",""
"passed","unknown.MergeRules_GetAll","288",""
"passed","unknown.WhenGettingSecurityIndexes","1014",""
"passed","unknown.WhenGettingInvestmentTrackingRules","59",""
"passed","unknown.WhenCowboyTradeEntrySwapSecurityExpectClerkAccept","2006",""
"passed","unknown.WhenAddingNewBrokerBrokerIsReturned","5363",""
"passed","unknown.Verify_IDMCode_FIX44","10588",""
"passed","unknown.RemoveAllocations_FromMultipleTrades_NewTradeIsCreatedForEachRemovedAllocation_OverrideComplianceViolations","5909",""
"passed","unknown.UpdateTrade_NoTradeFinalize_Success_MultipleTrade_2_AllOrNothing_False_MState","2910",""
"passed","unknown.Verify_Fill_Custom_Field_Values_OrderRouting","1433",""
"passed","unknown.Verify_MBS_HandshakeModel","3567",""
"passed","unknown.WhenAddingStagedPairFailsCompVioAckVioExpectExchangeAcceptAckAndClerkAccept","4020",""
"passed","unknown.UpdateTrader_AllOrNothingTrue_ValidData","52",""
"passed","unknown.WhenGettingDrillDownForAggregation","1640",""
"passed","unknown.WhenCheckingCompliance_InsertOrUpdate_ComplianceViolationsAreOverriden","5441",""
"passed","unknown.RetrieveTStateTradeToVerifyStrategiesinLots","5098",""
"passed","unknown.GetDefTypes","110",""
"passed","unknown.RetrieveCustodian_IsAllFalse_Success","106",""
"passed","unknown.WhenRunningAnIndexShockOnEquityS1MTMValueIsCorrectInAnalytics","2",""
"passed","unknown.CreateForwardBuyMStateTrade_WithDefaultDates","4503",""
"passed","unknown.WhenPersistingSymbology_ForAnOption_UnderlyingPSSymbolIsUsedIfPopulated","5220",""
"passed","unknown.InsertAllocatedTradeData_InsertTradeWithSpecificTradeDateAfterStartUP_ExpectSpecificDate","14428",""
"passed","unknown.GetOpenElectronicTradesTest","267",""
"passed","unknown.WhenSellSideFillsAndAmendsAndCancelsOnMBSTrade_NotifyMRS_PerformVariousSanityChecks","80455",""
"passed","unknown.WhenSecuritySwapPassesFilterAndSuccessOnSecondaryMatch","6121",""
"passed","unknown.FTPPUT_TransferToPriAndSecSite","3341",""
"passed","unknown.CheckInventoryUpdatesForNonLocateEnabledSecTypes","104273",""
"passed","unknown.WhenExecutingRelativeColumnOperationOfUpdate","27",""
"passed","unknown.WhenEditingPairsOrdersFailComplianceValidation_AckVoilation_ExpectExchangeAcceptAck","6030",""
"passed","unknown.ValidateSubscriptionTestForUserspecifiedSymbols","31",""
"passed","unknown.Test_InsertSingleExecution_WhenTradeIDisIncorrect","11141",""
"passed","unknown.FTPPUT_BadFtpSite","26000",""
"passed","unknown.WhenRunningAnIndexShockOnEquityS1ImpactStarIsCorrectInAnalytics","2",""
"passed","unknown.Test_UpdateSingleExecution_NotAvailableAllDataInRequest","10944",""
"passed","unknown.AddValidSupplementalFillDatatoTradewithTwoAllocations","2972",""
"passed","unknown.EzeIntradayXML_CheckForAmendInBulbedTrades","19715",""
"passed","unknown.WhenRunningAnIndexShockOnEquityS1DeltaAdjExposureIsCorrectInAnalytics","2",""
"passed","unknown.Test_RetrievePositionLots_CreateTradeValidatePositions","14884",""
"passed","unknown.TradeImporter_SendToTrading_RunCasCustodianSchemesOnTargetedTrades","416",""
"passed","unknown.Verify_TransactionTimeMicrosecondPrecisionInboundUnsolicitedReplace","12659",""
"passed","unknown.EzeIntradayXML_CheckForDeleteForNewIntraday","25954",""
"passed","unknown.WhenInvokingFilterLogic_NewFillNotToBeReported_FilterResultRejected","6",""
"passed","unknown.SFTPPUT_BadFtpSite","30411",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_MultipleTrade_2_AllOrNothing_True_MState","4880",""
"failed","unknown.ProcessInboundDropCopyFillsWithSideH_C34618630","41912",""
"passed","unknown.SecurityDataRequestUsingKeys_RetrieveMiFiDFieldsWhenAllFalseValuesarePassed","78",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_MultipleTrade_2_AllOrNothing_False_MState_UnSupportedState","3240",""
"passed","unknown.Verify_MDO_MATCH_AR","224729",""
"passed","unknown.GetRequiredTradeUserDefinedFields_ByCheckingParticularUser_ReturnsCorrectList","8",""
"passed","unknown.UpdateExchange_AllOrNothingTrue_failure","35",""
"passed","unknown.WhenGettingPortfolioByPortfolioName","5",""
"passed","unknown.WhenUpdatingInvestmentTrackingTransactions","16",""
"passed","unknown.WhenGettingPortfolioInfoByName","51",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_MultipleTrade_3_IsAllOrNothing_True_TState_UnSupportedState","2828",""
"passed","unknown.SFTPGET_BadPassword","6159",""
"passed","unknown.EzeIntradayXML_ChangeNonLotLevelTraderWhenLotLevelCCsFalse","20656",""
"passed","unknown.CreateTrade_TradeFinalize_Error_SingleTrade_IsAllOrNothing_True_TState_UnSupportedState","2012",""
"passed","unknown.CreateTrade_TradeFinalize_Error_SingleTrade_IsAllOrNothing_True_MState_InRequest","2011",""
"passed","unknown.WhenFinalizingTrade_BrokerFeeScheduleApplied_PositiveCountry","18209",""
"passed","unknown.SFTPGET_SFTPLogging","4779",""
"passed","unknown.SFTPGET_OnlyPutMostRecentFile","20586",""
"passed","unknown.RebillF5TradeWithSetting_AdjustHoldingOnClosingTransaction","41044",""
"passed","unknown.Verify_EDMCode_FIX44","11916",""
"passed","unknown.ValidatePricingDataTest","5133",""
"passed","unknown.Test_RetreieveExecution_WhenMultipleQueryParametersString_TradeIdAndExecutionId","20",""
"passed","unknown.RemoveAllocations_FromMultipleTrades_NewTradeIsCreatedForEachRemovedAllocation","11392",""
"failed","unknown.EzeIntradayXML_CompareDelphiDotNetXML_TradeWithTwoAllocationsTwoBrokers_EOD","28629",""
"passed","unknown.WhenGettingScenarioNames_ScenarioNamesAreReturned","10",""
"passed","unknown.Verify_OutboundOverrideRule_ForDBData","51881",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_MultipleTrade_2_AllOrNothing_True_TState","4648",""
"passed","unknown.CheckContingentTradesTest","478",""
"passed","unknown.Verify_IOI","2103",""
"passed","unknown.GetRatingAgencies","139",""
"passed","unknown.Verify_TransactionTimeMilliSecondPrecisionInboundUnsolicitedCancel","11853",""
"passed","unknown.WhenSendingTradesForAdjustHedge_Tolerance5000_Rounding100_SendTradesCorrectly","2276",""
"passed","unknown.RebillF5TradeWithSetting_AddOrginalTradeNoteDisabled","12353",""
"passed","unknown.WhenTestingParentOrderEditWithCustodianDoesNotExistExpectsClerkReject","4009",""
"passed","unknown.DeletePosition_DeletePositionByExternalIDTest_Failure","2026",""
"passed","unknown.WhenMovingTargetedTradesFromStagingToTrading_AutoMergeTradesSentFromStagingToTradeBlotterFalse_TriggersComplianceViolation","10570",""
"passed","unknown.Verify_ExecBroker_tc_price","4685",""
"passed","unknown.EnterF5CoverTrade_AttemptTradeAndHoldingsOvercover","21167",""
"passed","unknown.EzeIntradayXML_CheckForFeeAndCommInAmendInRebill","22095",""
"passed","unknown.WhenNotifying_ClearingIntentionSetToTrue_ClearingIntetionIsOne","1026",""
"passed","unknown.WhenCowboyTradeEditFailTSValidationExpectComplianceViolation","4008",""
"failed","unknown.EzeIntradayXML_CompareDelphiDotNetXML_TradeWithBasketCommission_IDAY","28947",""
"passed","unknown.RetrieveSecurityTest_Success","315",""
"passed","unknown.Verify_Sending_Outbound_Action_Rule","30522",""
"passed","unknown.RemoveAllocations_SingleTradeIsCreated_OverrideComplianceViolations","5974",""
"passed","unknown.EzeIntradayXML_ChangeNonLotLevelTraderWhenLotLevelCCsTrue","20166",""
"passed","unknown.WhenGettingCurrencySpotRates","27",""
"passed","unknown.Verify_AddAndDeleteTradeThroughEDI_UsingExternalID_MRSIsNotifiedForAllFills","377628",""
"passed","unknown.Verify_AppendRollup_With_InboundStrategyOverride_CreateOnTheFly","52752",""
"passed","unknown.Verify_TradeStaleIncomingOverrideOnOrderRoutingExecution","82315",""
"passed","unknown.CreateTrade_NoTradeFinalize_Success_MultipleTrade_3_IsAllOrNothing_True_TState","3001",""
"passed","unknown.WhenFinalizingTrade_WithImpliedBrokerCommission_CalculationCorrect","17565",""
"passed","unknown.WhenInvokingFilterLogic_EditOfAReportedFill_FilterResultPassed","1020",""
"passed","unknown.InsertSecUDF_AcceptsUserDefinedField_ForLookUpType","7",""
"passed","unknown.Test_TradeCancel_WithInvalidTradeID","1792",""
"passed","unknown.UpdateTradeCounterAmountTest","75",""
"passed","unknown.WhenCowboyTradeEditFailEDIValidationExpectComplianceViolation","4007",""
"passed","unknown.FTPGET_EmptyLocalFilename","3074",""
"passed","unknown.WhenParentOrderEntryWithAllocationSchemeNotDefinedExpectsComplianceViolationResponse","2108",""
"passed","unknown.WhenChildOrderEditWithPermOnAndEMSComplianceOnlyFalse_WithComplianceViolation_ExpectClerkAccept","8021",""
"passed","unknown.TradeMerge_CollapseBlotter_Targeted_Trades","5751",""
"passed","unknown.InsertSecurityDataBatchWithMifidFields","58",""
"passed","unknown.VerifySwapsAssetClass_ManualFill_NotifyMRS_Test","3457",""
"passed","unknown.WhenEnteringASellTrade_WithBrokerFromF5_TOrderActionUpdatesToSell","118",""
"passed","unknown.CreateIssuerWithMinimumRequiredFieldsTest","1766",""
"passed","unknown.WhenGettingGrpPrtRelations","1023",""
"passed","unknown.BasisPointBrokerCommissionTest","10990",""
"passed","unknown.TradeMerge_CollapseBlotter_Targeted_Trades_SingleElectronicBroker","3593",""
"failed","unknown.EzeIntradayXML_CheckEnableDotNetParser","12746",""
"passed","unknown.WhenEditingStagedPairChildOrderPermOffEmsComplianceOnlyFalse_FailsEDIValidation_ExpectTwoPendingTwoClerkReject","285263",""
"passed","unknown.WhenMovingTradesBackAndForthBetweenStagingAndTradingTradesExistOnBlotters","7800",""
"passed","unknown.DeleteStrategy_AllOrNothingFalse_ValidData","61",""
"passed","unknown.GetAllocationBlotterDataTestRealTime","26",""
"passed","unknown.WhenSecuritySwapPassesDefaultFilterAndFailOnPrimaryMatch","273814",""
"passed","unknown.SFTPPUT_BadPassword","5020",""
"passed","unknown.SFTPGET_MMDDYYDateinRemoteFileName","6850",""
"passed","unknown.GetClearingBrokerComm_DynamicObject","11",""
"passed","unknown.WhenSecuritySwapPassesDefaultFilterAndSuccessOnSecondaryMatch","6250",""
"passed","unknown.FTPGET_BadUsername","1855",""
"passed","unknown.Verify_Ability_To_Add_Tags_To_HTFIX","11319",""
"passed","unknown.Drop_Copy_Matching_With_Broker","1174",""
"passed","unknown.InsertBrokerUDF_AcceptsUserDefinedField_ForLookUpType","7",""
"passed","unknown.FTGET_BadRemoteDirectory","12578",""
"passed","unknown.WhenMovingTargetedTradesFromStagingToTradingTradesMerge_AutoMergeEnabled","26494",""
"passed","unknown.WhenGettingInvestmentTrackingTransactionsByIDM","6",""
"passed","unknown.WhenMovingClosingTradesBackAndForthBetweenTradingAndStagingTradesExistOnBlotters","52763",""
"passed","unknown.InsertSecUDF_AcceptsUserDefinedField_ForDateType","7",""
"passed","unknown.WhenNotifying_WithBrokerLEI_BrokerLEIIsUsed","932",""
"passed","unknown.WhenDoingDataIntegrityCheck_OnlyTradedAndHeldAreValidated","1447",""
"passed","unknown.Verify_BrokerStaleIncomingOverrideOnOrderRoutingExecution","81640",""
"passed","unknown.Test_InsertSingleExecution_WhenTradingCapacityIsIncorrect","10991",""
"passed","unknown.VerifyOptionsAssetClass_ManualFill_NotifyMRS_Test","3998",""
"passed","unknown.Verify_TradeIncomingOverrideOnDropCopyForAROLL","107697",""
"passed","unknown.CreateTStateTradeWithIDMFieldsTestWithGUID","2012",""
"passed","unknown.ClientMgrBySymbolTest","66",""
"passed","unknown.WhenRunningAnIndexShockOnEquityS1ImpactIsCorrectInAnalytics","355925",""
"passed","unknown.FTPPUT_BadRemoteDirectory","12090",""
"passed","unknown.RenameSecurityInMifidTable","216",""
"passed","unknown.WhenAddingStagedPairsOrderOneLegFailsEDIValidationExpectPendingClerkReject","2008",""
"passed","unknown.WhenDoingDataValidationUSOptionNoOptionTypeErrorReported","1456",""
"passed","unknown.EnsureValidAllocStratId","55",""
"passed","unknown.WhenRunningAnIndexShockOnEquityS1PriceStarIsCorrectInAnalytics","2",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_SingleTrade_IsAllOrNothing_True_TState","7477",""
"passed","unknown.WhenNotifying_CurrencyAndTraderMissing_BothRetrievedFromBrokerRow","14",""
"passed","unknown.EzeIntradayXML_CheckIncludeEmptyFields","15254",""
"passed","unknown.Test_InsertSingleExecution_WhenOTCWaiverFlagIsIncorrect","11031",""
"passed","unknown.InsertIntoTradeTable_ByCheckingCountOfRows","768",""
"passed","unknown.WhenChildOrderEditWithPermOnAndEMSComplianceOnlyFalse_TsValidation_ExpectReject","6016",""
"passed","unknown.CreateExchange_AllOrNothingTrue_ValidInvalid","17",""
"passed","unknown.WhenGettingTestMessage","202524",""
"passed","unknown.FTPPUT_IgnoreLastModTime","4125",""
"passed","unknown.WhenGettingCurrency","11",""
"passed","unknown.TestGetAllocationTargetLot_SellTrade_DecreaseByPercent_BasisTotalAssets_ForCurrentShares_TradeThroughZero_ValidateResponse","77",""
"passed","unknown.WhenExecutingManualTradeRuleTheRuleIsAppliedOnTheTrade","5769",""
"passed","unknown.WhenMovingTargetedTradesFromTradingToStaging_ComplianceViolationIsTriggered_SecondCallFromTradingToStagingSucceeds","10501",""
"passed","unknown.Verify_BrokerTraderDefaultsToTradeTraderSetting_False_TradeGen_Append","36264",""
"passed","unknown.UpdateBrokerDestination_ErrorMessage","4778",""
"passed","unknown.ChecksIfSymbolIsLocateEnabled","134",""
"passed","unknown.WhenEditingChildPairsOrdersPermOffAndEMSComplianceOnlyTrue_FailTsValidationWithNotExistBroker_ExpectComplianceViolation","4020",""
"failed","unknown.ValidateTradePublish_CreateTSateStagingTrade_FullRefresh","83417",""
"passed","unknown.TestGetAllocationTargetLotForBuyTrade_ModelLevelerBuy_BasisP4_ForTheoShares_WithExistingTrades_ReturnSuccessResponse","5294",""
"passed","unknown.Test_UpdateSingleExecution_UpdateDoNotSubmitToAPAasTrue_ShouldNotBeAllowed","11323",""
"passed","unknown.EzeXmlTransformDetail_OnTimestamp","1008",""
"passed","unknown.Verify_Exec_Broker_Column_Mapping_WithCustomFIXTag","12116",""
"passed","unknown.WhenGettingPricingPermissionLevel","1156",""
"passed","unknown.Verify_DelphiAlgoRoutingRule","11334",""
"passed","unknown.Verify_EOT7553_QND_MDO_ExpireTime_MBS_ProcessResidual","44279",""
"passed","unknown.GetOrderStatusWithTradeIdTest","27",""
"passed","unknown.Verify_TransactTime_Microsecond_Precision","2301",""
"passed","unknown.ChangeTradeDetails_TargetedTrade_Sell","21245",""
"passed","unknown.DeleteManager_AllOrNothingTrue_ValidData","49",""
"passed","unknown.RunTargetCashRebal","795",""
"passed","unknown.EzeXmlTransformDetail_WithXSLTEnabledAndNormalXSL","2169",""
"passed","unknown.RunInOutflowRebal","829",""
"passed","unknown.Test_UpdateSingleExecution_InvalidOTCWaiverFlagErrMsg","11031",""
"passed","unknown.WhenExecutingColumnOperationWithDelete","69",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_MultipleTrade_2_AllOrNothing_False_TState","5166",""
"passed","unknown.WhenSecuritySwapPassesDefaultFilterAndAutoCreate","3020",""
"passed","unknown.EnterF5SellTrade_AttemptHoldingsOversell","5186",""
"passed","unknown.UpdateSettleCurrency_NullValue","4463",""
"passed","unknown.WhenParentOrderEntryWithWarningLevelViolationExpectsViolationAndAck","4110",""
"passed","unknown.WhenChildOrderEditWithPermOnAndEMSComplianceOnlyTrue_EdiValidationFails_ExpectReject","6017",""
"passed","unknown.ChangeManager_BatchSelect_Targeted_and_MMT_Trade_ComplianceViolation","10989",""
"passed","unknown.Verify_Ability_To_Add_Tags_To_HTFIX_Via_MMC","11096",""
"passed","unknown.TestTradeRule_ManualCreateNewTStateTrade_InheritAllocationsFromParent","5868",""
"passed","unknown.SendLocates","4155",""
"passed","unknown.F5FullyFilledRebillTradesTest","314660",""
"passed","unknown.WhenAddingViewType","338",""
"passed","unknown.FTPGET_MMDDYYDateinLocalFileName","2735",""
"passed","unknown.ComplianceRuleFiresWhenSendingTradeToTrading","11486",""
"passed","unknown.TradeImporter_SendToTrading_AfterAddressingComplianceViolations","195",""
"passed","unknown.TestTradeRule_AutoEditTradeTrader_MaintainBrokerTrader","5119",""
"passed","unknown.GetSecQantityFromBaseMarketValueTest","150",""
"passed","unknown.Verify_QND_MDO_ExpireTime_Persist_On_MBS_DropCopy","32865",""
"passed","unknown.Test_RetrievePositionLots","66",""
"passed","unknown.FTPGET_NoDateinRemoteFileName","2687",""
"passed","unknown.RetrieveIssuer_Failure","19",""
"passed","unknown.SFTPGET_WildCardInFileName","6304",""
"passed","unknown.Verify_ExecBrok_PartyID_Broker_LEI_logic_1_N_454_with_the_new_PartyID_logic_in_concentration_mode","14100",""
"passed","unknown.CreateTrade_NoTradeFinalize_Success_MultipleTrade_3_IsAllOrNothing_True_MState","2669",""
"passed","unknown.GetPositions_GetPositionByCustom1_Success","3024",""
"passed","unknown.AEXPostTradeSequenceTest","2212",""
"passed","unknown.FinCalcAccruedInterest","1719",""
"passed","unknown.WhenNotifyingMRS_TraderIsAssociatedToNonMifidFirm_MutlipleFillsSentOnlyOneMessageLogged","60681",""
"passed","unknown.WhenRemovingAllWhatIfPositions","1055",""
"passed","unknown.WhenRollingBackFromAState_TradeEntersTState","8639",""
"passed","unknown.WhenGettingInvestmentTrackingConfigurations","124",""
"passed","unknown.RetrieveSecurityTest_Failure","7",""
"passed","unknown.WhenRemovingAllWhatIfPositionsForAllSession","1009",""
"passed","unknown.BatchSelectTradeCalcAccruedInterest","7404",""
"passed","unknown.AfterRiskServiceStartUp_DiagnosticMessagesDoNotContainDuplicateMessages","3332",""
"passed","unknown.InsertAllocatedTradeData_InsertTradeWithSpecificTradeDateBeforeStartUP_ExpectSpecificDate","15102",""
"passed","unknown.MergeRules_DeleteRuleWhichDoesNotExist","255",""
"passed","unknown.PricingTicksInAnalyticsGrid","740",""
"passed","unknown.WhenEditingChildPairsOrdersPermOffAndEMSComplianceOnlyFalse_IsSuccessful_ExpectClerkAccept","4022",""
"passed","unknown.Verify_AmountRuleAddBroker","11715",""
"passed","unknown.WhenDoingDataValidationUSOptionMissingUnderlyingErrorReported","1486",""
"passed","unknown.EzeIntradayXML_DoNotChangeTradeDetailsWhenLotLevelCCsTrue","34910",""
"passed","unknown.SecurityDataRequestUsingAlias1_RetrieveMiFiDFieldsWhenAllTrueValuesarePassed","181",""
"passed","unknown.TradeImporter_SendToStaging_AfterAddressingComplianceViolations","167",""
"passed","unknown.WhenChildOrderEntryEdiValidationFailsExpectReject","4011",""
"passed","unknown.UpdateIssuer_AllOrNothingTrue_ValidData","58",""
"passed","unknown.SFTPPUT_MMDDYYDateinLocalFileName","5537",""
"passed","unknown.SFTPGET_NoDateinRemoteFileName","6396",""
"passed","unknown.RetrieveeCustodian_IsAllFalse_InvalidInvalid","135",""
"passed","unknown.LoadUserDefinedFieldCodeNames_ByCheckingParticularUser_ReturnsCorrectList","8",""
"passed","unknown.Verify_BrokerIncomingOverrideOnDropCopyForAppend","114562",""
"passed","unknown.WhenUpdatingInvestmentReferenceMapping","19",""
"passed","unknown.WhenFinalizingTrade_AllocationFeeScheduleApplied_NegativeCustodian","17443",""
"passed","unknown.EzeXmlTransformDetail_WithOutXSLTEnabledAndXSLTXSL","871",""
"passed","unknown.CreateStrategyTest_AllOrNothingTrue_ValidInvalidData","21",""
"passed","unknown.WhenParentOrderEentrySwapSuccessExpectsClerkAccept","3009",""
"passed","unknown.CreatetradeWithAllowNoPositionCheckFALSEAndByPassPositionCheckingFALSE","30139",""
"passed","unknown.Verify_Exec_Broker_Column_Mapping_WithDefaultSetting_WithoutExecBroker_OverFIX42","2080",""
"passed","unknown.WhenRunningAScenario_DatafeedHasNoPrice_RiskServiceGetsPriceFromAnalyticsInAnalytics","3583",""
"passed","unknown.WhenAddingUdf_PerformBlotterBatchCompliance_TradeStatusOpen","33719",""
"passed","unknown.UpdateCountry_Success","69",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_MultipleTrade_3_IsAllOrNothing_True_MState_InRequest","2659",""
"passed","unknown.NetPositionForPartiallyBoxedSod","15649",""
"passed","unknown.WhenGettingInvestmentTrackingTransactionsByTransactionIDType","6",""
"passed","unknown.WithSingleManualFillAndAmendAndCancel_NotifyMRS_PerformVariousSanityChecks","75741",""
"passed","unknown.TradeMerge_CollapseBlotter_MMT_Trades_RunCompliance_ViolationReported","5825",""
"passed","unknown.FinalizeTradeWithMultipleBrokers","51676",""
"passed","unknown.WhenEditingChildPairsOrdersPermOnAndEMSComplianceOnlyFalse_FailComplianceValidationAndAck_ExpectExchangeAcceptAck","6031",""
"passed","unknown.TradeMerge_CollapseBlotter_Targeted_Trades_RunCompliance_ProcessUserOverridingComplianceAction","5913",""
"passed","unknown.VerifyLocatesRequest_WhenAutoGenSettingIsTwo","83124",""
"passed","unknown.AttemptToOversellandOvercover","596",""
